model_id,objective,alpha,epsilon,layer,relative_change_mean,relative_change_median,relative_change_p05,relative_change_p95,relative_change_max,relative_change_min,relative_change_n,cumulative_condition_mean,cumulative_condition_median,cumulative_condition_p05,cumulative_condition_p95,cumulative_condition_max,cumulative_condition_min,cumulative_condition_n,incremental_condition_mean,incremental_condition_median,incremental_condition_p05,incremental_condition_p95,incremental_condition_max,incremental_condition_min,incremental_condition_n
hard_a0.1,hard_teacher_ce,0.1,0.01,12,0.0011479102868179325,0.000890624854946509,0.0004635118180885911,0.002889317192602902,0.003498885314911604,0.0004278815467841923,32,0.11479102939535774,0.08906248748535263,0.046351180965555266,0.2889317118940201,0.34988853931177866,0.04278816360472575,32,1.0717293352598887,1.0403802985904744,1.0048790832836354,1.197499227269259,1.2081689443082197,1.0012351873625123,32.0
hard_a0.1,hard_teacher_ce,0.1,0.01,13,0.0011559315844351659,0.0008960299601312727,0.0004769666062202305,0.0028942769276909526,0.003497418947517872,0.00043788307812064886,32,0.11559315915033329,0.08960299801591035,0.04769665974051449,0.2894276853967826,0.3497419025691279,0.04378831694701966,32,1.0116814643559293,1.0060692336222008,1.0009423352513405,1.0391462276438286,1.0492018064455448,0.9995809044133334,32.0
hard_a0.1,hard_teacher_ce,0.1,0.01,14,0.0011672325572362752,0.0009031510853674263,0.0004934039141517132,0.0029004556010477243,0.0034992850851267576,0.0004500959475990385,32,0.11672325643058926,0.09031511055544267,0.04934039050494525,0.2900455527119679,0.3499285163341876,0.04500960414963898,32,1.015267739662245,1.0108150370706646,1.001743075335942,1.0365373291881341,1.0420632592336612,1.000533575655902,32.0
hard_a0.1,hard_teacher_ce,0.1,0.01,15,0.0011573845731618349,0.0008991424110718071,0.0004829902478377335,0.002903752552811056,0.0034991244319826365,0.00043503157212398946,32,0.11573845807263283,0.08991424311692066,0.048299023982879066,0.2903752478865826,0.3499124510194164,0.04350316628786665,32,0.9860504270481689,0.9996354740067387,0.9138634961783908,1.0118910795615192,1.0137961988313546,0.8747411884072788,32.0
hard_a0.1,hard_teacher_ce,0.1,0.01,16,0.0011784942953454447,0.0009123345371335745,0.0005139912682352588,0.002914435043931007,0.0034935243893414736,0.00045800863881595433,32,0.1178494303038555,0.0912334557525841,0.051399123185469436,0.29144349700457994,0.34935244674278304,0.045800873436402205,32,1.0288049950886442,1.0219093540702853,1.0021643044385835,1.0724550209877783,1.0921457272256128,0.9983995874539421,32.0
hard_a0.1,hard_teacher_ce,0.1,0.01,17,0.001304470770264743,0.0010561217786744237,0.0006711116060614586,0.0029652822762727734,0.003513179486617446,0.0006444567698054016,32,0.13044707793285795,0.10561218022805854,0.06711116397613189,0.2965282200861787,0.35131795651431286,0.06444567241904223,32,1.1617669808659055,1.1249656356688442,1.0175786012444479,1.361560883387945,1.410120837714447,1.0056261514406308,32.0
hard_a0.1,hard_teacher_ce,0.1,0.01,18,0.0013543924651457928,0.001104992930777371,0.0007349046762101352,0.0029667131369933483,0.0034848712384700775,0.0006960422033444047,32,0.13543924744772862,0.1104992955475888,0.0734904624193207,0.2966713061395021,0.3484871316363021,0.06960423485501539,32,1.0534806641916346,1.0483470574228884,1.0005633450380862,1.1136335132177582,1.1308231769665706,0.9919422710239538,32.0
hard_a0.1,hard_teacher_ce,0.1,0.01,19,0.0014113291053945431,0.0011540737468749285,0.0008061611501034349,0.0029641687520779664,0.0034400848671793938,0.0007574850460514426,32,0.14113291151226584,0.11540737726704875,0.0806161093042937,0.2964168676769439,0.34400849440712844,0.07574852040751705,32,1.056940437372121,1.052460377867268,0.9993496863000477,1.1155095807877695,1.1377711285470014,0.9871483425854363,32.0
hard_a0.1,hard_teacher_ce,0.1,0.01,20,0.0015138439030124573,0.0012573767453432083,0.0009323313977802172,0.0029663325403816994,0.003395975334569812,0.0008795636240392923,32,0.151384391364122,0.1257376714940759,0.09323313317893248,0.2966332464534301,0.3395975410475777,0.08795638075306014,32,1.0930267180694184,1.0907258354611322,1.000990993845629,1.1633678762505668,1.185250374255995,0.9871777777837939,32.0
hard_a0.1,hard_teacher_ce,0.1,0.01,21,0.0016100107350212056,0.001408365904353559,0.0010470946144778281,0.002951322996523231,0.0033153612166643143,0.0009840228594839573,32,0.16100107462879926,0.14083658694597145,0.10470947020932689,0.29513229198056307,0.3315361290768414,0.09840230647671656,32,1.0785721039183778,1.089487413458388,0.9955842358911688,1.1350715303348768,1.1485987865812326,0.9762618658961169,32.0
hard_a0.1,hard_teacher_ce,0.1,0.01,22,0.0016648826785967685,0.001511880080215633,0.0011185843555722385,0.0028902932186610996,0.003178821410983801,0.0010510963620617986,32,0.16648826900979957,0.15118801140087867,0.11185844154906416,0.28902931432618595,0.3178821482035998,0.10510965813376329,32,1.0441038359217476,1.0519769106508305,0.9794418876432203,1.0842359691572887,1.0908827203480134,0.9588160092498488,32.0
hard_a0.1,hard_teacher_ce,0.1,0.01,23,0.0016912789797061123,0.0015632035792805254,0.001162960531655699,0.0028130364487878976,0.003010450629517436,0.0010731549700722098,32,0.1691278990987001,0.15632036142208489,0.1162960590646061,0.28130363746252385,0.3010450696806253,0.10731551939498293,32,1.0220506157164668,1.0309324979283447,0.9723106977987515,1.0577311382860508,1.0591081774972446,0.9470335826716807,32.0
hard_a0.1,hard_teacher_ce,0.1,0.01,24,0.0017092929811042268,0.0015848653274588287,0.0012076943588908763,0.0027024050010368227,0.0028847861103713512,0.0011001358507201076,32,0.1709292992226592,0.15848653628833298,0.12076944175788366,0.2702404928448605,0.2884786174851347,0.11001360802263785,32,1.0161885397267174,1.0250014468041222,0.9691863394203569,1.050773031936166,1.0562617489139858,0.9407359920159551,32.0
hard_a0.1,hard_teacher_ce,0.1,0.01,25,0.0016607297657174058,0.0015457207919098437,0.0012034272542223335,0.0025237305089831352,0.0027142411563545465,0.0010838053422048688,32,0.1660729776292947,0.15457208264593963,0.12034273753873743,0.25237304396512306,0.27142412170225655,0.10838055683043295,32,0.974882688941172,0.9787070158123017,0.9434134872316924,1.0061763661148106,1.011610782153317,0.9208829091851403,32.0
hard_a0.1,hard_teacher_ce,0.1,0.01,26,0.0015788732707733288,0.0014694246929138899,0.001145661569898948,0.002310089278034866,0.0024902119766920805,0.0010446564992889762,32,0.1578873280716982,0.1469424725758092,0.11456616857662441,0.23100892133860132,0.2490212032352657,0.10446567172213501,32,0.9534149293259198,0.95466614867816,0.921486636130018,0.9762439936952362,0.9819085565336901,0.9044951895220983,32.0
hard_a0.1,hard_teacher_ce,0.1,0.01,27,0.001504058607679326,0.0013965654070489109,0.0010575319349300117,0.0021497029229067266,0.002367352368310094,0.0009564666543155909,32,0.1504058616715136,0.1396565438264581,0.1057532041918353,0.21497028617728073,0.2367352421224544,0.09564668538501256,32,0.9515348744684645,0.9499514658799473,0.9218647735054909,0.9870296848324821,0.990373919511109,0.9155800542729501,32.0
hard_a0.1,hard_teacher_ce,0.1,0.01,28,0.0026667490783438552,0.0025391258532181382,0.002070735162124038,0.0034783888957463207,0.003521042875945568,0.0018958988366648555,32,0.2666749094484446,0.2539125673253688,0.2070735378086891,0.34783889734943724,0.3521042954647011,0.18958992321802565,32,1.8003955180206361,1.8112661274186603,1.4658452579746746,1.9984800166285395,2.03571650585412,1.3412524159199815,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,0,0.0010000000656873453,0.0010000000474974513,0.0009999999310821295,0.0010000001639127731,0.0010000001639127731,0.0009999999310821295,32,1.0,1.0,1.0,1.0,1.0,1.0,32,,,,,,,
hard_a0.2,hard_teacher_ce,0.2,0.001,1,0.000804459219580167,0.0008031872566789389,0.0007925155223347247,0.000818061112659052,0.0008211173699237406,0.0007917227339930832,32,0.8044591667229146,0.803187218529593,0.792515484692259,0.8180610833003599,0.8211172353321375,0.7917226042196356,32,0.8044591667229146,0.803187218529593,0.792515484692259,0.8180610833003599,0.8211172353321375,0.7917226042196356,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,2,0.0007168479241954628,0.0007148343429435045,0.0007054936257191002,0.0007337198476307094,0.0007415833533741534,0.000699801545124501,32,0.7168478771113507,0.7148342673555057,0.7054935922099527,0.7337198512940332,0.7415832318191894,0.6998014304181079,32,0.8910765565494476,0.8914994472896254,0.8810798760114268,0.9008543126477921,0.9031392837823248,0.877433399884452,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,3,0.00018974477882238716,0.00016890557890292257,2.5106869725277647e-05,0.00038715039117960255,0.00056858902098611,2.3160439013736323e-05,32,0.18974476543439067,0.16890557088033842,0.02510686853276538,0.38715037279094655,0.568588993979582,0.02316043791367455,32,0.26443766755576803,0.23537105775149034,0.03545219194873576,0.5407979994034571,0.7813986627977576,0.032552702680591176,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,4,0.00019058070080291145,0.00016949704877333716,2.7523554581421195e-05,0.0003872554705594666,0.0005685260402970016,2.578810745035298e-05,32,0.1905806873615313,0.1694970407226597,0.027523553274122564,0.3872554521658196,0.568526013293465,0.02578810622548366,32,1.01639722098543,1.0028573458959813,1.0002962025462325,1.096804615457072,1.1134550357641408,0.9998892333710575,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,5,0.00019073785688306089,0.00016958734340732917,2.816474443534389e-05,0.00038709147629560896,0.0005682228947989643,2.642223989823833e-05,32,0.19073784343154607,0.16958733535236298,0.028164743097590376,0.3870914579097513,0.5682228678098262,0.026422238643249336,32,1.0039185175574874,1.0004622834204489,0.9992931615109159,1.0244393015356454,1.0308850023364355,0.9988959461590969,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,6,0.00019242113228301605,0.00017079788085538894,3.246365013183094e-05,0.0003872703193337656,0.0005680517060682178,3.095504143857397e-05,32,0.19242111872006007,0.1707978727429253,0.03246364858989038,0.3872703009394133,0.5680516790872108,0.030955039968288467,32,1.0283731638175175,1.0068096007825167,1.0005105137598223,1.1531811115934631,1.1715525087120966,0.9996987296141824,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,7,0.00019317558451348305,0.00017134284280473366,3.4115179551008624e-05,0.00038739082083338866,0.0005680535105057061,3.25935980072245e-05,32,0.19317557090161266,0.17134283466638572,0.03411517793062462,0.38739080243331286,0.5680534835246134,0.03259359645911174,32,1.0107574428706185,1.003325677721454,1.000329652041883,1.0496304028314203,1.0560921826433634,1.000003176537398,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,8,0.00019424175866333826,0.00017211522936122492,3.6040874329046345e-05,0.00038755304849473753,0.0005680054891854525,3.438396015553735e-05,32,0.1942417449890537,0.17211522118619058,0.036040872617196754,0.38755303008695635,0.5680054622066407,0.03438395852238696,32,1.0138811509196675,1.0040058889433912,1.000289652696254,1.0587963245590806,1.0605818925748713,0.9999154633861679,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,9,0.00019481805270515906,0.0001724912362988107,3.7474729469977317e-05,0.00038776767760282375,0.0005681506590917706,3.593355359043926e-05,32,0.19481803898591699,0.172491228105917,0.03747472769002327,0.3877676591848483,0.5681506321060636,0.03593355188368713,32,1.0080478178626338,1.0028878075688903,1.0003877801075203,1.0394892655254095,1.0462137003463965,0.9938497914399339,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,10,0.00019595914170622564,0.00017329465481452644,3.9765211658959744e-05,0.0003878039759001694,0.0005680113099515438,3.8379323086701334e-05,32,0.1959591279114139,0.1732946465834724,0.039765209770213625,0.3878039574804698,0.5680112829724555,0.038379321263781394,32,1.0149276502936742,1.0049769276463798,1.0001640863040095,1.0607465595446774,1.0698368184146745,0.9997068437659423,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,11,0.000197770695649524,0.00017457830836065114,4.3486924914759585e-05,0.00038747363869333633,0.0005669257952831686,4.18967756559141e-05,32,0.19777068173889953,0.17457830006862685,0.043486922849241584,0.3874736202893269,0.5669257683556395,0.041896773665924134,32,1.023745085984074,1.006443589649031,0.9991777610680332,1.090877990638125,1.0960995053854516,0.9980889206792944,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,12,0.0002023632669079234,0.00017767352983355522,5.293849335430423e-05,0.0003874587171594612,0.00056569988373667,4.973701652488671e-05,32,0.20236325269840336,0.1776735213945158,0.05293849083986084,0.38745869875616046,0.5656998568673686,0.049737014162505304,32,1.0555877866976087,1.0164660625448696,0.9998911095198418,1.2168629279104783,1.2537800026143637,0.9978376155103575,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,13,0.00020342263860584353,0.00017794041195884347,5.620267038466409e-05,0.0003872425368172116,0.0005650602979585528,5.144564056536183e-05,32,0.20342262434145686,0.1779404035071278,0.056202667715180614,0.38724251842417895,0.5650602711196301,0.051445638121825135,32,1.0130873472987432,1.0020184696220387,0.9991683294772513,1.060814907051883,1.077726371546676,0.9988693902959773,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,14,0.00020487985284489696,0.00017888539878185838,5.9015337683376856e-05,0.00038731276290491216,0.0005648317746818066,5.371315637603402e-05,32,0.20487983849180974,0.1788853902852583,0.059015334880298864,0.3873127445085439,0.5648317478537381,0.05371315382479611,32,1.0143183686939876,1.0057330435971434,1.0002074904775502,1.0494688822383198,1.0542946041249477,0.9995955771842902,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,15,0.00020337041087259422,0.00017857833881862462,5.516300498129567e-05,0.0003870923334034159,0.0005642959731630981,5.337020047591068e-05,32,0.20337039659414613,0.17857833033660908,0.055163002361193654,0.3870923150175175,0.5642959463604789,0.0533701979409623,32,0.9840755468769914,0.9994330128465831,0.9111808402787777,1.0129104610532094,1.0157603064660004,0.8214428635307872,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,16,0.00020545053610021569,0.00018020263814833015,5.937605947110569e-05,0.00038644316518912083,0.0005623848410323262,5.722413334297016e-05,32,0.2054505216906577,0.18020262958916453,0.05937605665089433,0.3864431468340563,0.5623848143204809,0.0572241306249698,32,1.0216989571292867,1.0106446523182313,0.9984247614394243,1.07263888641525,1.085318713542743,0.9966132451379031,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,17,0.00021738574628216156,0.00019213965424569324,7.988024553924333e-05,0.00038776969740865746,0.0005603015306405723,7.772714161546901e-05,32,0.21738573110514564,0.19213965586549703,0.07988024174513544,0.387769678990586,0.5603015040276789,0.07772713792362806,32,1.1065924898371133,1.0590009249738432,1.0039789479786578,1.3453471847220226,1.358293032584959,0.9962955786860653,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,18,0.00022158060573929106,0.00019733706722036004,9.036924820975401e-05,0.00038331698160618536,0.0005508387112058699,8.732433343539014e-05,32,0.22158059030472976,0.19733706887869334,0.09036924391744525,0.3833169633996066,0.5508386850424363,0.08732432928770707,32,1.0382104156563536,1.0230832045427243,0.9876422086694698,1.1216672022595096,1.1411019746522197,0.9831112018846639,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,19,0.00022532050707013696,0.00020303243945818394,0.00010041538989753462,0.0003775736055104061,0.0005397250643000007,9.752047481015325e-05,32,0.2253204914249649,0.20303244116559477,0.10041538512805977,0.37757358757662307,0.5397250386644369,0.09752047017817947,32,1.0333893122438016,1.0225511524832018,0.984612068091947,1.1105776812835617,1.1167617429603063,0.9798241360315078,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,20,0.00023365576498690643,0.00021816263324581087,0.0001177953032311052,0.0003713384692673571,0.000525150797329843,0.00011413077299948782,32,0.23365574883130352,0.2181626228836423,0.1177952976361288,0.37133845162972706,0.5251507723865199,0.11413076757856724,32,1.059739850227586,1.0449259301504874,0.9820877606926527,1.1671608910274809,1.1799017292269927,0.9729968683424777,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,21,0.0002402809368504677,0.000234559309319593,0.00013510806966223753,0.00036241963825887067,0.0005024735582992435,0.0001295419642701745,32,0.2402809203158359,0.23455929817862417,0.1351080632449489,0.36241962104486236,0.5024735344330312,0.12954195811726166,32,1.0466851041432508,1.0372536201190194,0.969643922563772,1.138921615301457,1.1495816925046036,0.9568176623821134,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,22,0.0002414534355921205,0.000242283393163234,0.0001475228178605903,0.0003476231839158572,0.00047414592700079083,0.00014164937601890415,32,0.2414534190602063,0.2422833675367954,0.14752281085363278,0.3476231674046427,0.4741459044800688,0.14164936929092012,32,1.0175921033533633,1.0122721812380955,0.9529428688600595,1.0931778948528028,1.0956096537392983,0.9436236378400983,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,23,0.00023914939492897247,0.00023970631445990875,0.00015630090347258375,0.00033172005205415187,0.00044386336230672896,0.0001499316858826205,32,0.23914937862833602,0.23970627516898846,0.15630089604868955,0.3317200362982956,0.4438633412243515,0.1499316787612479,32,0.9989118717691629,0.9945121822152876,0.947213359354967,1.0608675982689282,1.0646410685150023,0.9361323951771258,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,24,0.00023524129028373864,0.00023619292915100232,0.00016090854551293888,0.00031340619025286285,0.00041085248813033104,0.0001576564827701077,32,0.23524127431796565,0.23619289043597064,0.16090853787019344,0.3134061753668683,0.4108524686158859,0.15765647528182694,32,0.9914564776759391,0.9916005510986106,0.9347420424333541,1.0563665705494267,1.066854852826253,0.9256282969496681,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,25,0.00022265730103754322,0.00021988335356581956,0.00015737169451313093,0.0002875642632716335,0.0003716922947205603,0.00015427483594976366,32,0.2226572859795564,0.2198833175241352,0.1573716870383769,0.2875642496130646,0.37169227706612445,0.15427482862210248,32,0.9509503403905877,0.9497608312795058,0.9098422766344768,0.9977716679453281,0.998555390674475,0.8989164486699992,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,26,0.00020716330163850216,0.00020339286129456013,0.00015136022484512067,0.0002601740852696821,0.00033092094236053526,0.00014517932140734047,32,0.2071632876530058,0.20339282795587765,0.1513602176558961,0.2601740729120768,0.33092092664263467,0.14517931451169305,32,0.9335940549030817,0.9333679931186927,0.8967243570538229,0.9701218779450567,0.9702242876165017,0.8858566575295569,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,27,0.0001937824390552123,0.00019115388568025082,0.00014184293468133546,0.00024163093039533123,0.0003047320060431957,0.0001333668624283746,32,0.19378242599436962,0.19115385434769247,0.1418429279441579,0.24163091891847843,0.3047319915692028,0.13336685609378884,32,0.9358935566436438,0.9332867744525359,0.914168287249488,0.961677356315447,0.9669173947191391,0.9110943644813556,32.0
hard_a0.2,hard_teacher_ce,0.2,0.001,28,0.00029097152764734346,0.00028565924731083214,0.00024153417034540326,0.00034862671891460194,0.00036980712320655584,0.00022454711142927408,32,0.2909715082216091,0.2856592337427466,0.2415341588731463,0.3486266838867457,0.36980710564166086,0.2245471007638591,32,1.5273957242089762,1.5449513821152414,1.172761332178302,1.790098936218928,1.8083776389658794,1.0489716654862142,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,0,0.002999999989697244,0.003000000026077032,0.002999999688472599,0.0030000002589076757,0.0030000002589076757,0.0029999995604157448,32,1.0,1.0,1.0,1.0,1.0,1.0,32,,,,,,,
hard_a0.2,hard_teacher_ce,0.2,0.003,1,0.002413365895336028,0.002409643493592739,0.002377516438718885,0.0024540653568692504,0.002463363576680422,0.0023752793204039335,32,0.8044553010650064,0.8032144908824297,0.7925054388543112,0.818021784845441,0.8211211213619536,0.7917597051370895,32,0.8044553010650064,0.8032144908824297,0.7925054388543112,0.818021784845441,0.8211211213619536,0.7917597051370895,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,2,0.0021505355180124752,0.00214448815677315,0.002116400038357824,0.0022010835935361685,0.0022249396424740553,0.0020994977094233036,32,0.7168451750493472,0.7148293794112873,0.7054666788674179,0.733694581743391,0.7416464834853627,0.6998325094104317,32,0.8910774713856655,0.8914861683265655,0.8810840564093297,0.9008735164821154,0.90321204045419,0.8774116538911264,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,3,0.0005698232123449998,0.0005059096729382873,7.57972928113304e-05,0.0011677493748720733,0.0017016122583299875,6.945423228899017e-05,32,0.18994107144832867,0.1686365561802488,0.02526576486444383,0.38924978737637084,0.5672040811796628,0.023151410561756697,32,0.2647115018574519,0.23497689478598943,0.035676628465017894,0.5437390440667683,0.7794763821408665,0.03254073555451221,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,4,0.0005723270696762484,0.000507639953866601,8.30116758152144e-05,0.0011680590803734956,0.0017014266923069954,7.733215898042545e-05,32,0.19077569055941893,0.1692133164846733,0.0276705592652691,0.38935302254847964,0.5671422258392032,0.025777386102742574,32,1.0162470760025966,1.0029874756854997,1.0002911820713642,1.0958917525458411,1.1134261575112692,0.9998909469404186,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,5,0.0005727965667574608,0.0005079095135442913,8.492941487929784e-05,0.0011675619345623998,0.0017005209811031818,7.922801887616515e-05,32,0.19093218958541575,0.16930316970978904,0.028309805642358694,0.3891873072808045,0.5668403221072229,0.02640933939582932,32,1.003864392723845,1.0004534176793767,0.999290656610384,1.0233753676202577,1.0310325922387251,0.9988892708349415,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,6,0.0005778318650300207,0.000511546153575182,9.777347950148396e-05,0.0011680859606713054,0.0017000155057758093,9.282314567826688e-05,32,0.19261062234370385,0.17051538304288227,0.03259116063355784,0.3893619826604993,0.5666718303328966,0.03094104829047206,32,1.0281329586622516,1.0069064984414124,1.0004997041944512,1.1519410193588182,1.1715949356672817,0.9997027526663949,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,7,0.0005800886406177597,0.0005131838552188128,0.00010271143655700143,0.0011684425058774647,0.0017000248190015554,9.773615602171049e-05,32,0.19336288087134973,0.17106128358601408,0.03423714636536205,0.38948083106586157,0.5666749347414517,0.03257871839071807,32,1.0106768443094158,1.003378837912075,1.0003247368891013,1.0492215320005702,1.0562676622699854,1.000005478318118,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,8,0.0005832854401432996,0.000515463063493371,0.00010848741039808374,0.001168923173099756,0.0016998883802443743,0.0001030189887387678,32,0.19442848071656954,0.1718210196709296,0.036162469818357953,0.3896410534812198,0.56662945515612,0.03433966527953921,32,1.0137742362118312,1.0040148889255704,1.0002841418019608,1.0571894131977988,1.0595310787143528,0.9999197430792444,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,9,0.000585011290922921,0.0005165902839507908,0.00011277818739472423,0.0011695174034684894,0.0017003259854391217,0.00010768184438347816,32,0.19500376430420585,0.17219675982013677,0.03759272880480581,0.38983913026925354,0.5667753235531011,0.0358939506015607,32,1.0080307147237377,1.0028615956148066,1.000384810526584,1.0393716998231262,1.0462110533308695,0.9938296908845896,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,10,0.0005884265549411793,0.0005190104711800814,0.00011960512383666356,0.0011696163739543406,0.0016999165527522564,0.00011507782619446516,32,0.19614218564427144,0.17300348888955464,0.03986837560701565,0.38987212044299957,0.566638845991999,0.03835927506472304,32,1.014833761608251,1.0051279244549722,1.0001653483658839,1.0601011664856583,1.0700092839845186,0.9996936994152824,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,11,0.0005938335675637063,0.0005228641966823488,0.00013074320813757367,0.0011686026642564681,0.0016966776456683874,0.00012559499009512365,32,0.19794452318414157,0.17428806404581115,0.04358106900036958,0.38953421723177867,0.5655592103067606,0.04186499958362117,32,1.023560373340108,1.0065381584566115,0.9991146903133982,1.090989047033744,1.094904829746969,0.9980946670125512,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,12,0.0006075415944906126,0.0005320576019585133,0.0001589730156410951,0.0011685176170431076,0.0016932114958763123,0.00014914052735548466,32,0.2025138654989449,0.17735253244456187,0.05299100475308233,0.3895058682014114,0.5644038270527785,0.04971351254464431,32,1.055144989706291,1.0164802434981013,0.9998696617710243,1.2158023045145552,1.2442295873222222,0.9979570958567621,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,13,0.0006106717423790542,0.0005329012346919626,0.00016871842890395783,0.0011678545852191744,0.0016912983264774084,0.00015426606114488095,32,0.20355724813579207,0.17763374335326726,0.056239475812466404,0.3892848576029301,0.5637661039253539,0.05142202392552337,32,1.0129142318867448,1.0020407040583277,0.9992408464131372,1.0610826490525909,1.0773430768119536,0.9988700942536929,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,14,0.0006150122612780251,0.000535979779670015,0.00017713767883833497,0.0011680528288707135,0.0016906189266592264,0.00016107286501210183,32,0.20500408777107823,0.17865992500369815,0.05904589243286445,0.38935093882848304,0.5635396373212618,0.05369095870430048,32,1.0142247347180438,1.005690875669512,1.000196426256875,1.0493115648794777,1.0544241628106594,0.9995982968778802,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,15,0.0006106262922003225,0.000534862105268985,0.00016571170635870658,0.0011673332192003725,0.0016889310209080577,0.0001600521500222385,32,0.20354209804277762,0.17828736687325988,0.055237236872659204,0.3891110689430234,0.5629770020757627,0.05335071621033672,32,0.984523872211455,0.9994059864353746,0.9150148518541946,1.0134243862355807,1.016037554681804,0.8216002124915804,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,16,0.0006168810518829559,0.0005397481145337224,0.00017833501115092077,0.0011653475987259297,0.0016834016423672438,0.00017161027062684298,32,0.20562701792893914,0.1799160366140154,0.05944500526238306,0.388449195484543,0.5611338759115125,0.05720342304504916,32,1.0216778976484753,1.0108207593991707,0.9984062535753503,1.071675493011703,1.0853876471709631,0.9967261075364457,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,17,0.0006526598158416164,0.0005784570821560919,0.00023979222460184245,0.0011692106083501129,0.001677239197306335,0.00023312219127546996,32,0.21755327257635962,0.19281902570931467,0.07993074362341332,0.38973686548982645,0.5590797275757317,0.0777073964163639,32,1.106387150781563,1.0598384629404884,1.0039065186279994,1.3446471283638988,1.3584396226632685,0.9963392900982068,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,18,0.0006652385245615733,0.0005939110124018043,0.00027120825106976556,0.0011557817051652817,0.0016488898545503616,0.0002619009173940867,32,0.22174617546170533,0.19797033574644185,0.09040275345402625,0.3852605646038124,0.5496299467392146,0.08730030503918462,32,1.0381620641083562,1.0234908434789864,0.987678894543636,1.1214941776202672,1.1411341113083422,0.9830976149367945,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,19,0.0006764485906387563,0.0006108740053605288,0.0003013287510839291,0.0011384802462998775,0.0016154544427990913,0.00029244061443023384,32,0.22548286414202745,0.20362466668353396,0.10044292047984417,0.37949341182264384,0.5384848095856686,0.09748020396274648,32,1.033357950875121,1.0232082477321585,0.9845346970813489,1.1104381880101786,1.116607827647253,0.9797224710559046,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,20,0.0007014313496256364,0.0006542575429193676,0.00035345086944289507,0.0011193849728442728,0.0015718996291980147,0.0003422438749112189,32,0.23381045047225857,0.218085845744112,0.1178169605599233,0.37312832099123827,0.5239665385115075,0.11408129064543913,32,1.059696857665692,1.0452850953265291,0.9819743136191833,1.167016386714272,1.1799121896152802,0.9730386617863335,32.0
hard_a0.2,hard_teacher_ce,0.2,0.003,21,0.000721260582395189,0.0007035933958832175,0.0004053833690704778,0.0010902775858994572,0.00150399433914572,0.0003884845646098256,32,0.2404201947122542,0.23453112992244723,0.13512779438211925,0.36342587341172106,0.5013314420241614,0.12949485374432806,32,1.046628640802263,1.0368813333309532,0.9695300471614722,1.138905573772351,1.1496107924011096,0.9568004923527209,32.0
